Date,Infosys,TCS,Wipro,HCLTech,TechMahindra,LTIinfotech,PersistentSystems,TanlaPlatforms,TataElxsi,Coforge,HDFCBank,ICICIBank,AxisBank,KotakMahindraBank,StateBankofIndia,BajajFinance,IndusIndBank,BajajFinserv,HDFCLife,SBILife,SunPharma,DrReddy,Cipla,ApolloHospitals,DivisLaboratories,ZydusLifesciences,TorrentPharmaceuticals,Lupin,MaxHealthcare,AurobindoPharma,HindustanUnilever,NestleIndia,BritanniaIndustries,Godrej,Dabur,VarunBeverages,ColgatePalmoliveIndia,ProcterGambleIndia,HatsunAgroProducts,Emami,IOC,ONGC,BPCL,GAIL,AdaniGas,Reliance,HindustanPetroleum,OilIndia,PetronetLNG,GujaratGas
4/13/2017 15:30:00,465.7,1214.53,191.96,404.55,429.95,,565.25,53.35,769.23,,720.15,257.09,507.55,879.5,291.55,1273.9,1437.7,922.38,,,692.75,2640.95,577.25,1175.55,648.9,452.45,726.3,1434.65,,658.05,923.85,643.83,1701.9,528.05,287.75,70.92,1015.35,7389.2,399.21,513.67,140.8,180.25,479.5,94.93,108.95,675.99,357.43,216.33,216.85,168.93
4/21/2017 15:30:00,461.85,1164.33,185.78,406.38,427.65,,564.9,52.25,772.78,,748.3,244.68,486.25,880.4,282.2,1246.95,1435,860.81,,,639.6,2609.65,564.45,1167.55,630.85,449.95,717.73,1407.85,,633.2,906.4,635.37,1688.28,521.8,291.25,69.07,1032.95,7318.2,420.7,505.4,141.58,186.55,483.17,99.88,113.7,694.67,349,218.1,211.88,158.15
4/28/2017 15:30:00,459.48,1155.4,184.22,407.05,416.95,,585.7,50.05,756.03,,773.25,253.18,509.65,901.95,289.75,1276.2,1444.95,915.13,,,641.95,2599.15,557.45,1233.25,628.4,440.25,709.38,1338.35,,606.75,934.95,669.78,1812.28,534.35,286.75,69.68,1035.75,7368.8,452,529.13,146.68,183.8,488.77,105.99,121.55,691.05,357.13,214.8,215.58,154
5/5/2017 15:30:00,465.75,1136.58,185.34,414.8,413,,584.2,49.8,772.15,,766.1,271.41,504.5,908.3,296,1274.25,1408.05,885.68,,,630.2,2603,549.95,1265.45,625.95,466.1,647,1252.35,,589,953.9,672.65,1764.68,544.05,272.6,71.79,1012.95,7403.15,443.29,542.63,144.37,184.85,468.3,104.7,121.9,657.89,347.57,212.53,217.65,156.35
5/12/2017 15:30:00,482.13,1160.25,187.24,423.83,442.25,,585.7,50.85,774.95,,775.83,269.59,503,954.65,297.9,1314.75,1411.75,879.11,,,655.1,2580.8,567.95,1309.2,625.85,487.9,649.73,1253.95,,623.7,980.2,682.14,1852.13,564.6,279.85,72.26,1014.1,7940.2,441.76,548.8,144.97,180.05,499.77,102.3,115.95,668.88,378.4,210.9,224.2,151.09
5/19/2017 15:30:00,478.98,1180.33,190.14,422.35,416.15,,577.45,47.95,775.63,,780.63,279.14,501.7,937.35,308,1289.15,1389.25,833.98,,,653.15,2656.45,564.95,1261,611,459.9,644.98,1318.2,,595.3,1008,653.41,1791.35,578,275.25,73.67,1016.4,7602.8,435.45,555.92,145.13,175.75,483.2,100.26,117.5,653.23,357.83,206.87,221.1,150.11
5/26/2017 15:30:00,497.85,1253.58,194.91,429.55,429.15,,585.35,38.15,681.25,,813,292.32,511.45,965.05,288.45,1317.8,1477.7,801.47,,,567.65,2414.4,488.9,1217.35,545.3,443.95,612.15,1112.55,,532.5,1040.95,664.86,1707.93,593.5,269.75,72.16,1000.6,7550.2,425.42,545.58,142.02,174,469.17,100.44,132.25,662.37,359.77,200.27,222.98,160.15
6/2/2017 15:30:00,484.73,1289.13,202.13,428.95,399.6,,608.65,37.6,678.1,,817.13,289.23,508.05,965.25,287.05,1361.25,1514.55,861.16,,,514.85,2554.5,530.05,1264.05,618.45,494.2,605.88,1167.1,,593.4,1086.4,664.86,1795.8,611.9,284.6,75.65,1025.95,7716.3,427.78,569.55,138.27,169.2,449.2,100.59,130.9,656.16,353.43,192.77,216.63,159.98
6/9/2017 15:30:00,474.3,1282.45,206.87,430.38,386.8,,632.1,36.1,770,,833.4,292.86,513.65,985.1,288.55,1376.85,1526.85,848.44,,,524.7,2628.8,551.1,1352.5,650.9,540.85,604.42,1160.1,,608.6,1095.35,666.75,1836.5,623.55,282.15,76.13,1076.25,8040.6,424.81,564.98,140.02,167.15,420.5,95.29,126.35,661.58,338.97,196.27,213.55,152.08
6/16/2017 15:30:00,470.13,1253.5,201.36,419.5,390.3,,669.95,35.55,773,,834.63,287.73,510.45,982.65,285.95,1410.3,1498.9,839.94,,,529.15,2682.6,536.75,1288.85,641.4,525.55,605.92,1131.05,,653.7,1091.8,675.98,1784.48,638.45,288.9,81.3,1094.75,7891.35,421.28,556.63,134.87,158.1,426.27,94.59,132.6,687.88,340.23,183.47,219.13,148.61
6/23/2017 15:30:00,471.63,1199.85,191.44,425.93,380.7,,660.7,34.1,804.9,,839.33,291.85,504.65,985.2,288.95,1400.75,1491.4,820.26,,,543.8,2643.7,541.15,1280.05,638.6,525.6,589,1060,,672.25,1097.9,663.97,1824.75,627.55,289.8,76.2,1111.3,8051.35,438.13,545.1,127.8,157.3,442.63,88.54,134.2,711.18,334.3,173.07,216.03,151.29
6/30/2017 15:30:00,467.78,1180.85,192.64,425.45,382,,682.15,33.4,792.35,,826.03,290.15,517.35,955.75,273.65,1373.1,1478.95,823.74,,,555.7,2690.1,555.6,1274.55,647.25,525.15,610.28,1059.85,,684.6,1079.6,673.68,1845.03,637.8,292.1,79.24,1110.85,8023.15,433.09,537.78,128.4,159.6,461,90.36,139.4,683.52,387.4,175.73,217.5,148.09
7/7/2017 15:30:00,467.7,1181.18,193.76,415.95,380,,667.6,37,847.9,,833.6,289.7,503.15,964.7,280.1,1391.7,1526.3,823.18,,,549,2705.4,547.15,1247.6,680,515.25,649.2,1117.3,,697.05,1097.7,687.01,1846.18,658.7,301.85,78.8,1088.7,8018.7,456.32,525.5,127.42,158.35,467.15,89.74,141.2,738.57,368,179.6,210.8,153.44
7/14/2017 15:30:00,486.03,1165.97,193.28,425.18,388.95,,652.1,37.1,855.85,,839.98,298.25,512.95,977.2,291.6,1499.4,1574.5,879.98,,,572.55,2703,548.05,1253.1,735.9,530.05,649.85,1139.15,,746.55,1139.3,681.1,1859.6,663.6,304.1,77.45,1069.4,8010.55,456.69,538.67,124.37,164.35,475.6,97.59,138.7,759.67,374.45,188.27,205.6,152.1
7/21/2017 15:30:00,490.05,1198.72,194.89,452.48,394.7,,658.5,36.8,841.83,,851.53,302.05,540.8,999.45,290.65,1621.35,1566.65,982.08,,,575.95,2762.55,566.2,1267.75,721.25,529.3,634.92,1142.9,,748.25,1158.65,680.71,1917.03,680.2,302.6,74.79,1069.2,8077.05,457.38,552.6,126.97,164.75,517.9,94.25,138,785.06,432.6,187.83,202.45,151
7/28/2017 15:30:00,498.68,1245.6,214.54,446.55,381.3,,644.95,38.6,873.25,,889.25,296.15,515.1,1012.7,299.1,1701.35,1628.35,985.26,,,550.8,2464.95,566.1,1273.65,674.3,545.85,622.88,1063.9,,723.9,1153.85,678.07,1953.33,664.6,310.5,75.83,1070.75,7968.2,450.33,552.28,122.6,166.4,484.3,94.99,113.7,789.74,429.05,189.5,207.55,154.53
8/4/2017 15:30:00,491.88,1242.15,216.79,445.33,409,,637.9,35.05,849.6,,895.13,296.25,508.1,996.2,305.25,1723.45,1664.7,1061.63,,,506.4,2239.55,568.7,1258.1,682.15,532.9,638.13,992.8,,725.3,1192.1,670.23,1958.7,649.95,307.3,74.44,1073.5,8195.25,450.26,575.63,139.65,159.65,503.3,94.44,112.25,803.46,442.4,185.97,210.95,154
8/11/2017 15:30:00,493.85,1261.4,217.05,436.15,402.8,,610.5,30.3,802.55,,874.53,286.95,489.7,992.2,280.15,1695.4,1625.35,998.4,,,450,2011.15,541.4,1217.25,627.2,482.5,608.03,940.9,,705,1152.8,654.43,2050.98,559.3,303.4,76.29,1047.25,7955.35,460.03,537.9,137.27,160.9,508.2,92.24,109.15,765.87,466.2,190.97,228.55,157.63
8/18/2017 15:30:00,461.63,1248.03,217.28,438.13,428.85,,623.3,33.65,840.45,,876.08,293.15,490.4,983.55,278.7,1704.95,1621.05,1061.9,,,470.15,1982,565.3,1068.25,635.2,473.4,635.33,938.35,,704.75,1202.2,665.34,2125.73,598,310.05,81.1,1074.2,8228.65,455.23,550.83,142.45,159.45,537.4,95.31,136.6,780.3,482.4,188.93,226.55,158.26
8/24/2017 15:30:00,456.08,1256.9,216.08,433.75,427.7,,616.65,32,818.65,,881.25,297.7,506.85,972.1,280.3,1760.1,1667.7,1101.25,,,483,2088.15,574.05,1083.2,673.4,494.35,613.17,992.5,,732.15,1179.7,660.26,2107.05,604.65,300.05,79.87,1093.75,8156.45,464.71,537.53,142.73,159.95,513.35,95.75,127.6,776.66,461.95,196.8,223.95,166.23
9/1/2017 15:30:00,459.98,1248.3,217.05,432.88,423.4,,621.85,32.6,829.98,,883.8,298.3,507.55,992.55,277.85,1799.95,1692.25,1099.06,,,486.2,2217.55,568.4,1090.55,711.95,507.55,610,995.55,,758.6,1216.15,701.53,2121.98,624.3,313.45,78.71,1124.25,8314.7,456.25,549.03,149.43,161.85,497.25,96.04,130.65,797.49,453,210.23,223.95,167.78
9/8/2017 15:30:00,442.15,1228.22,222.34,429.75,430.8,,613.9,35.2,886.13,,893.83,292,494,1007.55,271.8,1891.2,1695.9,1118.95,,,471.35,2162.5,552,1093.05,707.3,501.75,604.33,969.95,,739.05,1207.55,720.14,2144.13,632.2,306.85,78.99,1159,8313.1,457.49,564.42,143.05,166.75,492,95.03,121.75,809.28,438.6,215.37,231.1,167.65
9/15/2017 15:30:00,454.13,1235.3,225.38,443.53,444.3,,630.25,34.05,911.73,,924.48,291.6,516.15,1005.05,271.5,1902.75,1699.35,1134.91,,,524.3,2211.2,561.4,1061.05,868.4,481.95,608.13,1009.55,,758.3,1246,734.91,2178.5,639.6,310.25,80.34,1137.6,8436.5,457.56,572.7,138.55,164.45,471.3,99.96,116.3,833.9,426.8,219.13,225.5,167.51
9/22/2017 15:30:00,449.15,1253.03,214.31,442.23,458.4,,642.2,31.85,847.3,,912.05,277.1,505.3,1021.9,261.85,1863.15,1707.6,1046.33,,,513.85,2457.75,585.35,1034.7,970.25,489.1,630.95,1014.4,,724.2,1239.2,716.96,2135.15,589.2,304.7,77.5,1100.75,8337.1,486.5,557.53,136.13,170.95,489.6,99.64,123.45,809.72,445.45,235.77,231.2,182
9/29/2017 15:30:00,449.95,1251.8,220.84,437.4,457.85,,669.8,31.1,813.3,,902.85,276.6,509.15,1002.25,253.85,1838.05,1682.2,1030.89,,,503.25,2328.75,586.1,1005,855.75,470.35,615.48,1014,,691.65,1173.9,721.65,2172.13,588.25,305,75.64,1066.75,8468.35,505.09,547.08,133.5,173.85,488.7,104.76,119.85,773.57,459.6,233.37,244.1,177.16
10/6/2017 15:30:00,460.08,1217.97,210.19,453.95,456.85,,648.75,32.2,830.1,,900.05,271.95,503.35,1039.5,256.75,1923.6,1682.5,1059.59,,696.75,530.2,2375.85,585.4,1063.5,864.6,499.7,633.1,1038.9,,746,1207.3,735.28,2180.93,600.9,316.05,76.85,1089.65,8635.85,536.54,553.6,138.48,169.65,509.9,113.18,124.6,829.19,461.6,233.13,250.8,183.8
10/13/2017 15:30:00,465.05,1223.33,214.95,463.25,476.1,,658.2,31.75,862.4,,925.4,271.3,529.45,1082.35,252.1,1953.05,1750.35,1075.05,,689.7,534.7,2354.45,592.85,1075.7,872.7,501.95,635.33,1062.1,,745.5,1248.6,734.54,2291.1,620.35,321.95,73.78,1092.1,8670.45,512.72,564.7,138.2,172.15,527.95,109.38,129.95,868.22,456.05,227.53,261.25,180.71
10/19/2017 20:00:00,463.88,1279.3,218.93,462,459.7,,668,32,833,,922.5,257.55,458.3,1075.7,242.2,1839.25,1683.3,1050,,674,532.5,2376.9,608,1060,873.95,489.5,679.93,1048.6,,752,1255,722.9,2314,585.5,317.45,73.18,1041.85,8650,506.18,576.45,136.67,184,533.1,108.06,140.5,895.51,445.65,234.63,256.55,192.83
10/27/2017 15:30:00,473.18,1291.7,219.08,427.48,476.4,,653.65,34.1,842,,895.53,301.15,485.95,1029,311.05,1819,1627.35,1006.79,,662.2,549.9,2394.95,625.05,1026.55,871.1,490.25,632.03,1001.1,,762.05,1260.15,717.07,2298.68,584.75,322.95,74.81,1057.55,8622.8,516.6,621.92,138.32,191.85,512.1,117.78,156.4,921.12,416.85,241.67,259.9,176.54
11/3/2017 15:30:00,463.33,1292.15,222.71,423.58,463.45,,654.85,32,858.5,,915.35,315.9,540.1,1015.5,325,1836.95,1674.5,1006.52,,642.25,551.25,2419.1,640.1,1022.7,1049.75,496.45,658,1047.7,,787.95,1239.5,741.35,2329.05,585.1,340.4,75.22,1034.45,8826.65,525.97,617.9,137.75,191.1,504,115.96,156.6,936.42,414.8,241.4,263.1,168.69
11/10/2017 15:30:00,481.03,1310.05,220.91,433.53,491,,649.4,31.85,900.25,,911,318.5,544.8,993.4,333.55,1745,1660.3,1005.49,,676.55,527.85,2347.85,609.3,1000.25,1016.4,463.9,612.58,833.3,,740.1,1290.65,778.53,2436.5,567.05,342.1,74.2,1039.6,8801,541.69,626.75,131.62,177.6,511,114.28,153.25,875.55,430.3,235.7,254.9,169.68
11/17/2017 15:30:00,485.48,1354.38,226.99,420,484.55,,646,32,893.9,,912.78,325.1,542.4,1023.2,337.5,1787.35,1631.9,1025.95,344.6,659.55,517.1,2322.6,608.55,1054.85,1020.65,446.95,631.53,829.55,,708.8,1278.15,769.04,2375.03,554.6,336.5,74.1,1041.4,9102.9,631.13,643.6,131.72,181,496.4,111.19,142.35,903.34,409.55,245.87,253.25,171.69
11/24/2017 15:30:00,504.78,1353.65,221.36,429.2,494.1,,651.05,33.7,951.4,,925.7,317.2,545.5,1030.35,332.4,1790,1676.3,1032.12,370.7,655.7,549.5,2295.05,615.7,1145.2,1046.45,447.2,639.92,829.35,,715.1,1265.95,750.23,2371,562.6,344.5,74.15,1055.25,9172.5,650.15,633.08,131.8,179.65,514.45,117.76,151.05,942.17,428.45,240.27,243.85,169.64
12/1/2017 15:30:00,479.4,1344.03,219.53,415,472.9,,654.4,34.65,920.3,,924.1,305.25,533.85,1005.15,312.75,1711.6,1661.1,1019.77,372.75,655.9,525.95,2233.9,598.1,1148.25,1035,425.8,638.85,814.2,,672.4,1250.5,769.65,2402.98,567.4,340.75,74.21,1028.65,9510.85,639.22,652.08,129.28,180.25,523.05,113.95,155.2,901.55,443.8,240.53,251.3,166.6
12/8/2017 15:30:00,500.93,1314.98,217.05,435.23,496.1,,646.3,34.25,927.7,,920.2,310.75,542.5,1009,313.1,1702.25,1671.05,1025.02,389.3,685.7,521.85,2185.45,603.1,1190.7,1050.4,416.95,661.88,822.85,,672.5,1326.65,792.11,2427.93,591.3,351.15,75.1,1069.45,9721.05,635.63,627.88,134.95,183,535.15,120.63,162.9,912.35,429.3,236.9,247.85,164.16
12/15/2017 15:30:00,511.45,1300.75,212.18,445.9,500.75,,648.65,32.25,924.75,,936.73,303.15,547.95,1030.1,312.25,1729.6,1677.05,1034.07,381.4,689,518.35,2371.5,576.45,1198.1,1049.95,411.2,672.43,860.3,,667.6,1324.55,784.87,2351.8,595.05,342.25,74.96,1072.4,9399.6,604.55,640.9,137.72,193.4,517.7,121.41,166.35,911.11,418.6,239.27,252.85,168.11
12/22/2017 15:30:00,519.67,1272.8,217.28,443.45,493.45,,649.9,37.3,956.8,,938.33,316.6,553.6,1010.05,319.85,1782.45,1651.85,1085.63,374.55,702.85,530.95,2332.7,601.2,1178.55,1089.95,423.3,682.98,871.65,,681.3,1356.5,788.33,2373.32,604.65,353.55,84.99,1091.65,9393.8,613.08,655.23,136.75,195.2,487.7,125.78,193.15,911.76,415,247.67,254.75,174.18
12/29/2017 15:30:00,521.03,1323.38,226.2,445.25,504.05,,718,40.3,977.15,,936.2,314,563.95,1010.2,309.9,1756.7,1648.9,1046.08,386,695.35,571.15,2414.2,608.5,1204.8,1098.35,433.5,709.28,885.1,,687.95,1367.85,787.09,2354.63,606.45,349.7,96.78,1100,9395.8,601.61,665.1,129.52,198.45,489.9,124.91,199.95,912.4,425.9,253.67,252.15,181.93
1/5/2018 15:30:00,506,1350.6,235.69,450.03,525.45,,719.6,41.35,1005.85,,931.8,312.9,563.25,1003.05,306.35,1814.5,1698.2,1025.44,407,701.95,578.75,2473.4,615.15,1196.3,1107.65,440.2,710.38,900.15,,671.15,1356.55,785.68,2322.05,616.3,358.2,104.36,1100.7,9326.25,609.01,663.98,127.95,200.75,477.3,123.6,199.7,914.58,416.2,256.37,252.5,173.35
1/12/2018 15:30:00,539.23,1344.6,232.16,462.95,550.75,,779.6,42.95,1038.35,,932.65,317.7,555.1,1023.35,302.25,1770.1,1705.25,1011.46,455.95,701.75,583.45,2447.65,612.1,1163.35,1093.8,448.55,690.28,919.1,,667.05,1374,778.93,2354.15,632.35,358.15,100.5,1139.6,9298.7,626.81,643.88,129.68,193.7,480.65,125.29,214.4,940.09,384.15,249.77,237.05,173.47
1/19/2018 15:30:00,571.73,1388.18,239.1,479.15,552.9,,769.1,39.15,1037.95,,976.1,353.6,590.25,1060.55,309.25,1701.9,1684,994.61,481.5,711.5,572.1,2490.35,602.75,1139.4,1098.3,441.55,715.25,924.1,,643.2,1362.45,768.07,2342.23,621.85,363.8,100.18,1150.95,9415.9,605.09,631.13,128.65,208.5,477.15,117.19,197.2,922.55,374.5,254.47,244,169.89
1/25/2018 15:30:00,587.7,1479.65,246.71,504.78,598.45,,790.65,34.9,1087.7,,987.48,360.8,616.1,1092.35,313.15,1710.3,1730.2,986.61,448.5,682.05,579.85,2507.75,621.4,1133.7,1120.3,418.15,710.7,949.65,,639.7,1372.75,749.08,2312.8,620.05,353.75,105.19,1151,9301.75,571.54,601.23,130.77,192.7,475.4,123.44,210.1,956.83,395.7,230.43,243.3,171.37
2/2/2018 15:30:00,571.63,1560.53,233.96,495.45,619.45,,784.3,31.55,993.05,,974,335.1,564.9,1085.95,297.35,1628.9,1761.3,987.15,442.4,718.3,551.2,2123.55,581.15,1156.95,1028.25,410.85,679.18,847,,605.45,1372.2,713.55,2363.23,580.75,344.45,99.62,1117.65,9226.75,565.55,552.42,136.22,187.35,465.7,116.61,207.8,895.86,386.95,236.7,246.8,171.64
2/9/2018 15:30:00,554.58,1576.83,225.45,482,595.25,,796.3,32,998.25,,924.75,326.75,557.55,1032,296.4,1639.4,1649.85,1011.87,439.55,709.9,582.7,2193.8,621.4,1122.7,1016.55,411.75,717.18,822.15,,589.5,1333.05,696.97,2320.57,550.05,340.55,97.45,1100.85,9310,558.98,544.03,126.22,186.9,429.9,115.61,204.35,889.42,386.1,240.87,248.2,171.02
2/16/2018 15:30:00,564.03,1485.85,213.75,468.55,584.35,,764.35,31.5,1002.55,,939.3,321.05,537.85,1050.2,271.65,1675.25,1658.9,1011.65,431.45,689.25,575.25,2213.55,611.1,1141.85,1045.65,414.3,711.58,825.1,,589.3,1352.1,759.29,2390.98,541.8,342.75,96.59,1076.55,9354.85,559.85,541.7,125.02,189.8,441.9,117.08,199.15,912.65,376.75,229.67,243.55,173.38
2/23/2018 15:30:00,577.83,1466.53,218.25,477.8,621.45,,821.8,31.45,1019.75,,940.28,322.75,536.65,1080.85,276.05,1633.4,1643.5,1003.93,468.85,675.7,569.65,2167.05,595.65,1231.6,1050.1,406.55,668.28,807.5,,601.9,1323.15,758.28,2480.95,548.5,330.6,98.27,1049.8,9355.05,563.15,536.1,122.8,189.7,439.4,114.6,156.1,925.48,357.05,233.17,240.8,171.14
3/1/2018 15:30:00,580.38,1537.9,221.25,471.4,611.9,,834.8,35.5,1044.55,,937.18,304.95,525.75,1095.7,262.15,1659.35,1700.35,999.88,450.95,690,535.4,2231.5,581.7,1183.5,1018.45,404.05,669.05,803.9,,624.1,1324.25,784.94,2471.93,545.85,325.2,95.62,1056.9,9413.85,544.6,540.6,127.17,179.9,447.55,113.56,160.5,939.49,364.75,213.9,230.7,166.99
3/9/2018 15:30:00,581.7,1518.85,219.38,471.5,619.2,,820.35,33.35,1002.35,,925.53,292.7,505.35,1082.45,253.25,1654.2,1697.55,993.25,425.55,670.3,506.8,2129.9,571.05,1149.05,998.7,384.2,664.9,764.5,,592.45,1300.75,765.74,2420.9,547,327.25,93.56,1037.65,9402.7,528.15,542.25,128.5,177.15,413.45,109.23,152.45,904.53,339,224.83,235,163.39
3/16/2018 15:30:00,585.95,1517.05,213.79,483.8,634.7,,816,34.95,1012.75,,926.5,298.1,522.6,1060.75,252.3,1687.9,1724.7,1002.27,443.3,668.45,503.05,2142.15,559.4,1071.65,1087.15,379.1,634.23,761.85,,572.55,1299.15,769.54,2430.3,546.7,321.25,91.78,1044.45,9427.5,528.98,511,122.63,177.4,427.45,110.25,156.4,891.6,344.85,233.3,232,166.64
3/23/2018 15:30:00,583.8,1412.85,221.81,478.7,623.35,,782.95,30.75,965.9,,920.78,275.55,499.5,1038.8,234.8,1685.3,1749.5,1025.34,429.15,664.5,502.4,2072.3,538.4,1008.35,1037.7,370.35,625.4,734.5,,551.65,1301.65,779.38,2419.82,532.8,318.2,89.16,1037.2,9252.85,508.76,530.08,112.57,177.8,433.95,109.9,149.75,885.51,353.95,216.35,230.95,172.59
3/28/2018 15:30:00,565.9,1409.08,213.49,484.3,638.7,,694.05,30.55,985.35,,943.05,278.35,510.5,1047.8,249.9,1767.55,1796.75,1034.31,454.45,678.25,495.1,2080.55,545.45,1064.65,1090.2,377.85,624.88,735.85,,557.85,1333.35,820.36,2485.3,549.9,328.4,93.24,1056.9,9555.75,502.19,534.42,117.73,176.95,405.4,109.52,139.4,874.41,333.75,217.6,236.9,171.46
4/6/2018 15:30:00,563.5,1424.58,210.86,476.33,618.2,,681,38.9,1024.6,,961.7,280.65,500.2,1119.2,259.7,1937.6,1824.15,1096.85,496.35,679.65,512.6,2124.8,558.95,1076.3,1114.25,393.75,662.6,809.05,,619.4,1374.8,834.7,2589.13,554.95,342.85,95.02,1096.4,9663.85,507.01,571,116.17,182.5,371.4,111.42,137.7,902.45,299.05,219.5,236,172.01
4/13/2018 15:30:00,585.73,1475.15,212.96,495.63,671.55,,688.6,34.8,1073.6,,962.5,288.25,542.55,1151.1,250.95,1914.35,1861.3,1063.36,499.8,711.65,513,2089.95,555.5,1082.35,1145.5,391.15,663.53,779.85,,621.75,1410.55,868.75,2604.45,574.95,340.45,97.53,1097.15,9697.35,539.11,560.13,110.23,182.35,390.15,108.95,141.8,930.03,305.95,230.45,239.7,176.85
4/20/2018 15:30:00,589.23,1576.65,220.61,531.17,700.5,,733.95,36.8,1142.75,,977.95,282.15,505.7,1152.85,241.2,1880.4,1812.85,1057.27,495.65,716.15,505.3,2121.9,589.05,1134,1194.25,385.15,700.13,799.9,,618.6,1467.8,916.2,2661.18,602.9,355.15,94.27,1102.2,9752,549.35,572.78,106.73,180.7,380.2,110.18,126.6,919.19,294.85,231.3,227.55,168.22
4/27/2018 15:30:00,592.6,1701.23,223.54,520.83,670.5,,775.35,37,1198.65,,961.7,287.9,539.2,1188.75,242.6,1901.15,1884.7,1087.05,519.15,758.85,524.15,2097.75,599.85,1072.4,1188.7,406.6,692.13,801.45,,630.65,1473.95,906.17,2730.38,595.25,366.45,95.56,1102.35,9492,579.09,557.88,108.6,180.25,399.3,110.27,127.8,986.94,318.75,221.05,219.45,167.68
5/4/2018 15:30:00,586.55,1725.98,207.11,464.93,662.65,,775.85,34.4,1160.55,,994.25,282.85,520.3,1233.45,241.95,1857.4,1891.15,1069.61,500.35,702.1,517.95,2106.6,597,1101.4,1191.95,389.4,697.28,795.6,,612.45,1464.2,911.14,2692.25,583.85,370.35,107.07,1098.4,9759.95,572.99,524.05,107.67,187.5,386.35,109.92,118.6,944.99,312,235.35,214.8,172.89
5/11/2018 15:30:00,590.38,1740.38,202.43,466.43,666.45,,804,34.45,1183.4,,1005.88,310.95,553.3,1267.3,250.35,1861.5,1894.25,1069.09,523.3,698.3,472.05,1990.5,573.7,1044.9,1200.7,393.4,682.53,752.45,,611.35,1504.1,952.3,2738.85,592.9,366.45,103.84,1109,9200.4,553.46,525.85,112.73,185.05,380.55,114.2,124.8,979.96,295.2,243.4,218.65,172.13
5/18/2018 15:30:00,591.6,1728.48,204.49,445.35,692.95,,794.4,33,1152.15,,1006.08,286.1,532.9,1294.4,238.85,2149.65,1930,1145.96,493.95,665.2,464.9,1982,533.05,1016.65,1156.55,369.7,671.78,743.7,,579.4,1605.8,968.35,2798.53,565.4,374.55,103.41,1222.2,9290.55,572.27,515.48,109.13,175.45,409.25,107.17,119.55,925.08,312.15,217.55,210.25,168.61
5/25/2018 15:30:00,614.15,1751.03,201.68,458,702.75,,836.1,30.8,1232.7,,1004.35,295.65,538.5,1295.85,266.95,2116,1914.95,1214.34,481.5,683.85,466.45,1967.85,536.65,993.9,1148.85,382.2,659.03,745.6,,594.15,1575.75,973.48,2913.75,566.1,378.3,108.84,1257.4,9339.2,535.08,522.78,108.97,173.2,409.85,106.38,126.3,912.15,311.3,215.3,217.25,165.68
6/1/2018 15:30:00,610.4,1792.9,198.45,452.43,701.15,,787.75,30.05,1213.05,,1055.3,289.3,536.65,1318,266.7,2077.4,1915.4,1176.44,488.85,676,484.35,1941.4,524.5,927.1,1053.25,353,727.48,764.45,,535.3,1588.85,989.86,2906.23,599.15,386.75,114.24,1247.1,9343.05,522.59,518.83,114.9,173.7,412.25,113.78,132.45,921.81,306.35,220.55,225.8,164.25
6/8/2018 15:30:00,630.03,1732,195.45,464.35,706.95,,766.85,30.55,1232.4,,1024.68,288.25,537.4,1318.35,273,2186.85,1888.7,1205.1,472.15,692.35,528.25,2062.9,559.65,1018.4,1052.1,364.35,706.53,810.05,,572.35,1595.6,988.89,2958.83,597.35,382.35,110.33,1229.95,9401.55,522.96,533.1,116.67,165.45,426.35,114.13,130.35,975.11,311.15,222.4,211.65,154.95
6/15/2018 15:30:00,640.63,1747.1,198,474.15,707.25,,811.3,29.9,1304.55,,1014.8,282.5,528.75,1340,277.45,2283.6,1967.35,1195.82,469.75,671.8,571.3,2349.85,611.6,1033.25,1100.95,398.5,741.03,913.2,,613.85,1621.3,974.25,3068.3,616.45,383.85,114.33,1219.45,9738.75,518.36,548.92,111.83,159.55,373.3,111.63,113.15,1004.68,259.2,210.2,209.9,145.82
6/22/2018 15:30:00,623.92,1840.05,200.18,452.4,691.15,,831.8,30.05,1318.55,,1041.68,300.65,525.65,1321.4,273.05,2336.05,1953.25,1235.3,471.4,685.2,577.25,2336.25,615.75,1021.45,1044.25,409.2,735.28,902.9,,611.1,1608.1,987.11,2979.73,605,385.15,111.05,1179.95,9944.45,481.43,524.8,113.33,158.4,374.55,113.33,110.95,1002.99,268.05,209.85,219.2,149.33
6/29/2018 15:30:00,653.6,1809.8,193.69,463.13,655.45,,811.45,30.9,1334.7,,1054.22,275.4,510.8,1342.95,259.35,2296.35,1932.2,1164.22,456.15,674.35,564,2235.05,616.65,1047.45,1038.6,377.4,700.58,903.8,,607.1,1641.15,981.01,3106.88,623.7,391.45,111.64,1184.85,9924.75,453.64,529.15,104,155.45,386.65,113.42,131.65,963.32,270.2,205.55,217.05,152.01
7/6/2018 15:30:00,642.13,1847.75,196.13,471.95,634.9,,836.55,35.1,1364.95,,1057.58,270.05,513.7,1371.2,257.2,2345.7,1959.4,1211.71,468.7,668.05,558.1,2269.05,612.5,1016.75,1074,381.65,709.6,915.8,,617.6,1678.3,994.31,3154.95,591.75,370,111.24,1144.5,9954.9,471.13,532.7,104.47,154.1,388.85,114.73,162.95,968.37,275.4,205,212,149.86
